village_id,type,url,note
10018030014,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529917524676608&type=s&id=45&serno=00860282-ff22-4196-96d1-b41fc31bb09c,1
10018030014,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529917524676608&type=s&id=45&serno=00860282-ff22-4196-96d1-b41fc31bb09c,2
10018030010,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529800168050688&type=s&id=45&serno=ae011fb8-3482-4649-a652-10890251bc6e,1
10018030010,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529800168050688&type=s&id=45&serno=ae011fb8-3482-4649-a652-10890251bc6e,2
10018030015,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529634543374336&type=s&id=45&serno=131b8b9b-3421-4b1b-b8b2-25513bf8acd0,1
10018030015,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529634543374336&type=s&id=45&serno=131b8b9b-3421-4b1b-b8b2-25513bf8acd0,2
10018030005,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529422252871680&type=s&id=45&serno=d00551fc-cd57-4d79-8af9-85dece4c2c06,1
10018030005,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529422252871680&type=s&id=45&serno=d00551fc-cd57-4d79-8af9-85dece4c2c06,2
10018030004,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529306821431296&type=s&id=45&serno=38a5d03e-1530-43cd-82b2-1f9f4e806ef2,1
10018030004,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529306821431296&type=s&id=45&serno=38a5d03e-1530-43cd-82b2-1f9f4e806ef2,2
10018030016,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529180677738496&type=s&id=45&serno=2adcafde-6676-4317-9706-317b26a08d68,1
10018030016,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169529180677738496&type=s&id=45&serno=2adcafde-6676-4317-9706-317b26a08d68,2
10018030022,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169528953648451584&type=s&id=45&serno=f38753d0-1804-4433-be10-a773d566b599,1
